order_id,warehouse_id,order_date,order_priority,planned_ship_date,is_delayed,delay_days,actual_ship_date,shipping_cost
105487,6,2024-05-20,Low,2024-05-22,0,0,2024-05-22,58.51
105488,12,2024-01-23,Medium,2024-01-25,0,0,2024-01-25,39.82
105489,10,2024-02-11,Low,2024-02-15,0,0,2024-02-15,52.7
105490,7,2024-02-06,Critical,2024-02-07,0,0,2024-02-07,42.33
105491,7,2024-03-03,High,2024-03-05,0,0,2024-03-05,68.19
105492,4,2024-04-22,High,2024-04-25,0,0,2024-04-25,56.72
105493,6,2024-11-07,Medium,2024-11-10,1,4,2024-11-14,64.68
105494,8,2024-01-31,Low,2024-02-01,0,0,2024-02-01,73.65
105495,6,2024-10-20,Medium,2024-10-22,0,0,2024-10-22,11.38
105496,7,2024-03-31,High,2024-04-02,0,0,2024-04-02,72.28
105497,3,2024-07-20,Medium,2024-07-21,0,0,2024-07-21,14.27
105498,9,2024-12-26,Critical,2024-12-27,0,0,2024-12-27,45.73
105499,10,2024-06-22,Medium,2024-06-24,0,0,2024-06-24,52.49
105500,2,2024-03-06,Low,2024-03-07,1,3,2024-03-10,60.35
105501,11,2024-12-05,Medium,2024-12-07,0,0,2024-12-07,39.21
105502,8,2024-06-04,Medium,2024-06-05,0,0,2024-06-05,61.97
105503,8,2024-07-25,High,2024-07-27,0,0,2024-07-27,66.62
105504,12,2024-10-17,High,2024-10-20,0,0,2024-10-20,47.69
105505,2,2024-07-02,Medium,2024-07-03,1,8,2024-07-11,62.85
105506,9,2024-01-01,High,2024-01-03,0,0,2024-01-03,5.01
105507,3,2024-02-12,Medium,2024-02-13,0,0,2024-02-13,12.05
105508,10,2024-02-24,Medium,2024-02-27,0,0,2024-02-27,55.82
105509,6,2024-03-30,Medium,2024-04-03,1,8,2024-04-11,134.36
105510,11,2024-03-23,Low,2024-03-24,0,0,2024-03-24,42.0
105511,4,2024-10-16,High,2024-10-19,1,7,2024-10-26,72.39
105512,5,2024-11-16,Medium,2024-11-17,0,0,2024-11-17,73.28
105513,3,2024-02-10,Low,2024-02-11,0,0,2024-02-11,60.32
105514,12,2024-03-17,Medium,2024-03-21,1,4,2024-03-25,28.71
105515,10,2024-03-28,High,2024-03-29,0,0,2024-03-29,38.53
105516,8,2024-12-09,Low,2024-12-12,0,0,2024-12-12,23.9
105517,10,2024-10-07,Medium,2024-10-11,0,0,2024-10-11,47.68
105518,12,2024-04-08,Medium,2024-04-10,0,0,2024-04-10,36.05
105519,10,2024-03-21,Medium,2024-03-24,0,0,2024-03-24,43.87
105520,8,2024-06-21,Critical,2024-06-24,0,0,2024-06-24,69.75
105521,7,2024-08-19,Medium,2024-08-22,0,0,2024-08-22,29.39
105522,7,2024-12-24,Medium,2024-12-27,0,0,2024-12-27,32.7
105523,2,2024-07-03,Medium,2024-07-07,1,3,2024-07-10,29.37
105524,10,2024-07-24,Low,2024-07-27,0,0,2024-07-27,8.42
105525,12,2024-08-07,Medium,2024-08-10,0,0,2024-08-10,59.76
105526,6,2024-10-04,Medium,2024-10-06,0,0,2024-10-06,64.11
105527,4,2024-12-26,Low,2024-12-28,1,3,2024-12-31,50.68
105528,11,2024-01-08,Medium,2024-01-12,0,0,2024-01-12,13.54
105529,9,2024-01-01,Medium,2024-01-02,0,0,2024-01-02,29.15
105530,5,2024-05-01,Medium,2024-05-05,1,1,2024-05-06,44.6
105531,6,2024-07-05,Medium,2024-07-09,0,0,2024-07-09,64.28
105532,7,2024-08-27,Low,2024-08-30,1,7,2024-09-06,44.12
105533,2,2024-11-30,Critical,2024-12-04,0,0,2024-12-04,60.23
105534,1,2024-07-19,Medium,2024-07-20,0,0,2024-07-20,5.0
105535,6,2024-12-29,Low,2024-12-31,1,6,2025-01-06,44.69
105536,9,2024-05-24,Medium,2024-05-25,0,0,2024-05-25,26.26
105537,7,2024-10-09,Medium,2024-10-13,1,2,2024-10-15,22.88
105538,12,2024-03-23,Medium,2024-03-27,1,8,2024-04-04,46.05
105539,12,2024-11-18,Medium,2024-11-19,0,0,2024-11-19,61.77
105540,9,2024-02-11,Critical,2024-02-14,0,0,2024-02-14,21.08
105541,12,2024-06-30,Low,2024-07-03,0,0,2024-07-03,10.05
105542,11,2024-02-09,Medium,2024-02-10,0,0,2024-02-10,46.21
105543,3,2024-04-24,Low,2024-04-28,0,0,2024-04-28,37.66
105544,5,2024-03-23,Low,2024-03-26,0,0,2024-03-26,38.49
105545,6,2024-09-09,Low,2024-09-13,1,3,2024-09-16,30.62
105546,6,2024-04-19,High,2024-04-20,0,0,2024-04-20,22.51
105547,5,2024-08-02,Critical,2024-08-06,0,0,2024-08-06,21.48
105548,2,2024-11-14,Medium,2024-11-16,0,0,2024-11-16,6.57
105549,11,2024-05-15,Medium,2024-05-17,0,0,2024-05-17,40.05
105550,10,2024-03-09,Medium,2024-03-13,0,0,2024-03-13,23.26
105551,3,2024-04-02,High,2024-04-04,1,3,2024-04-07,51.02
105552,6,2024-09-02,High,2024-09-05,0,0,2024-09-05,16.03
105553,9,2024-07-03,Low,2024-07-06,0,0,2024-07-06,36.43
105554,10,2024-04-02,Medium,2024-04-05,0,0,2024-04-05,69.82
105555,8,2024-08-20,Low,2024-08-21,0,0,2024-08-21,34.48
105556,8,2024-10-11,High,2024-10-15,0,0,2024-10-15,78.79
105557,8,2024-02-04,Medium,2024-02-08,1,4,2024-02-12,60.76
105558,11,2024-06-29,Medium,2024-07-01,0,0,2024-07-01,54.74
105559,6,2024-05-19,Medium,2024-05-21,0,0,2024-05-21,48.49
105560,12,2024-09-29,Medium,2024-10-01,1,9,2024-10-10,83.38
105561,11,2024-11-10,Low,2024-11-14,1,5,2024-11-19,51.59
105562,3,2024-12-04,Medium,2024-12-05,1,3,2024-12-08,78.82
105563,5,2024-08-02,Low,2024-08-03,0,0,2024-08-03,35.54
105564,8,2024-01-19,Medium,2024-01-23,0,0,2024-01-23,36.15
105565,3,2024-06-30,Low,2024-07-03,0,0,2024-07-03,40.67
105566,1,2024-10-11,Low,2024-10-14,0,0,2024-10-14,25.07
105567,12,2024-09-04,Low,2024-09-06,0,0,2024-09-06,57.35
105568,1,2024-08-19,Low,2024-08-20,1,1,2024-08-21,21.16
105569,7,2024-02-12,Low,2024-02-14,1,1,2024-02-15,30.5
105570,6,2024-09-17,Medium,2024-09-21,1,5,2024-09-26,63.14
105571,5,2024-04-27,Low,2024-04-29,0,0,2024-04-29,22.27
105572,8,2024-10-20,Low,2024-10-22,0,0,2024-10-22,77.03
105573,8,2024-05-18,Medium,2024-05-22,0,0,2024-05-22,52.46
105574,11,2024-05-29,Low,2024-05-31,0,0,2024-05-31,10.08
105575,1,2024-10-08,Medium,2024-10-10,1,7,2024-10-17,83.49
105576,7,2024-04-15,Low,2024-04-16,0,0,2024-04-16,16.35
105577,11,2024-04-21,Low,2024-04-24,0,0,2024-04-24,61.89
105578,2,2024-06-27,Low,2024-06-29,1,4,2024-07-03,39.63
105579,4,2024-09-07,High,2024-09-11,0,0,2024-09-11,7.74
105580,1,2024-02-02,Medium,2024-02-04,1,1,2024-02-05,64.61
105581,2,2024-11-07,Low,2024-11-10,0,0,2024-11-10,62.03
105582,10,2024-03-26,Medium,2024-03-28,0,0,2024-03-28,37.08
105583,9,2024-03-01,High,2024-03-02,0,0,2024-03-02,25.68
105584,12,2024-09-19,High,2024-09-22,0,0,2024-09-22,48.29
105585,1,2024-10-10,Low,2024-10-14,0,0,2024-10-14,44.22
105586,7,2024-08-29,High,2024-08-31,0,0,2024-08-31,64.07
105587,4,2024-12-23,High,2024-12-24,0,0,2024-12-24,25.01
105588,7,2024-09-17,High,2024-09-21,0,0,2024-09-21,27.83
105589,7,2024-05-02,Medium,2024-05-05,0,0,2024-05-05,29.22
105590,11,2024-11-09,High,2024-11-10,0,0,2024-11-10,58.77
105591,10,2024-10-15,Medium,2024-10-18,0,0,2024-10-18,77.19
105592,3,2024-11-17,Medium,2024-11-18,0,0,2024-11-18,18.19
105593,2,2024-04-14,Medium,2024-04-15,0,0,2024-04-15,70.62
105594,3,2024-08-18,High,2024-08-20,1,2,2024-08-22,72.72
105595,5,2024-06-13,High,2024-06-15,0,0,2024-06-15,12.88
105596,8,2024-08-14,Low,2024-08-15,0,0,2024-08-15,74.9
105597,11,2024-05-13,High,2024-05-15,0,0,2024-05-15,21.98
105598,9,2024-10-26,Medium,2024-10-29,0,0,2024-10-29,30.83
105599,4,2024-03-10,Medium,2024-03-11,0,0,2024-03-11,55.81
105600,6,2024-12-13,Low,2024-12-14,0,0,2024-12-14,23.71
105601,4,2024-03-17,Medium,2024-03-19,0,0,2024-03-19,58.74
105602,9,2024-11-22,Low,2024-11-26,0,0,2024-11-26,68.59
105603,5,2024-10-20,Medium,2024-10-21,0,0,2024-10-21,36.32
105604,2,2024-04-05,High,2024-04-08,0,0,2024-04-08,45.28
105605,1,2024-11-14,Medium,2024-11-15,1,5,2024-11-20,38.44
105606,5,2024-08-01,High,2024-08-05,0,0,2024-08-05,33.94
105607,8,2024-04-08,High,2024-04-10,0,0,2024-04-10,30.21
105608,11,2024-08-27,Critical,2024-08-31,0,0,2024-08-31,64.71
105609,11,2024-10-22,High,2024-10-23,0,0,2024-10-23,76.47
105610,6,2024-06-30,High,2024-07-01,1,6,2024-07-07,46.26
105611,11,2024-04-06,Medium,2024-04-10,0,0,2024-04-10,42.1
105612,12,2024-01-01,High,2024-01-04,0,0,2024-01-04,54.72
105613,7,2024-11-04,Medium,2024-11-05,0,0,2024-11-05,16.88
105614,9,2024-12-05,Medium,2024-12-06,1,4,2024-12-10,72.32
105615,4,2024-09-19,Low,2024-09-23,0,0,2024-09-23,46.58
105616,5,2024-02-16,Low,2024-02-18,0,0,2024-02-18,12.32
105617,9,2024-02-12,Critical,2024-02-15,0,0,2024-02-15,52.6
105618,3,2024-05-09,Medium,2024-05-12,0,0,2024-05-12,37.67
105619,1,2024-10-20,Medium,2024-10-21,0,0,2024-10-21,53.9
105620,8,2024-08-29,Medium,2024-08-30,0,0,2024-08-30,47.77
105621,9,2024-10-14,Medium,2024-10-17,0,0,2024-10-17,14.76
105622,11,2024-11-20,Low,2024-11-21,1,3,2024-11-24,94.03
105623,10,2024-06-16,Low,2024-06-19,0,0,2024-06-19,14.21
105624,11,2024-10-23,Medium,2024-10-26,1,9,2024-11-04,59.74
105625,12,2024-04-17,Low,2024-04-19,0,0,2024-04-19,23.08
105626,10,2024-05-09,Medium,2024-05-13,0,0,2024-05-13,56.15
105627,4,2024-02-12,High,2024-02-16,1,9,2024-02-25,123.5
105628,12,2024-09-15,High,2024-09-19,0,0,2024-09-19,40.13
105629,6,2024-03-18,Critical,2024-03-22,0,0,2024-03-22,43.99
105630,7,2024-08-01,Medium,2024-08-03,1,3,2024-08-06,36.38
105631,7,2024-07-17,Low,2024-07-19,0,0,2024-07-19,63.15
105632,8,2024-12-03,High,2024-12-06,1,2,2024-12-08,31.45
105633,6,2024-04-06,Medium,2024-04-07,1,9,2024-04-16,65.46
105634,7,2024-01-15,High,2024-01-17,0,0,2024-01-17,78.21
105635,9,2024-04-04,Medium,2024-04-07,0,0,2024-04-07,40.43
105636,6,2024-09-08,Medium,2024-09-11,0,0,2024-09-11,54.09
105637,2,2024-01-28,High,2024-01-29,0,0,2024-01-29,21.74
105638,4,2024-06-28,Medium,2024-06-30,0,0,2024-06-30,70.81
105639,5,2024-07-16,Medium,2024-07-17,1,8,2024-07-25,102.25
105640,8,2024-02-13,Medium,2024-02-14,0,0,2024-02-14,19.86
105641,4,2024-02-05,Low,2024-02-06,1,5,2024-02-11,60.88
105642,1,2024-12-25,High,2024-12-28,0,0,2024-12-28,27.59
105643,1,2024-09-21,Medium,2024-09-23,1,9,2024-10-02,86.45
105644,2,2024-06-15,Medium,2024-06-18,0,0,2024-06-18,64.61
105645,8,2024-07-04,High,2024-07-07,1,2,2024-07-09,64.76
105646,3,2024-06-15,High,2024-06-17,0,0,2024-06-17,48.94
105647,6,2024-08-20,Low,2024-08-22,0,0,2024-08-22,46.58
105648,7,2024-08-31,Low,2024-09-02,0,0,2024-09-02,23.96
105649,11,2024-07-03,Low,2024-07-04,1,9,2024-07-13,57.46
105650,1,2024-07-27,Medium,2024-07-28,0,0,2024-07-28,54.63
105651,5,2024-08-30,Low,2024-09-01,0,0,2024-09-01,7.52
105652,2,2024-12-02,Medium,2024-12-03,0,0,2024-12-03,31.77
105653,7,2024-05-23,Low,2024-05-24,1,2,2024-05-26,32.07
105654,12,2024-07-31,Low,2024-08-02,0,0,2024-08-02,42.61
105655,12,2024-04-05,High,2024-04-07,0,0,2024-04-07,43.51
105656,3,2024-01-21,Medium,2024-01-25,1,1,2024-01-26,53.08
105657,9,2024-03-17,Medium,2024-03-21,1,6,2024-03-27,78.54
105658,1,2024-12-22,Medium,2024-12-26,1,3,2024-12-29,47.54
105659,2,2024-09-07,Medium,2024-09-10,0,0,2024-09-10,64.4
105660,9,2024-05-24,Low,2024-05-25,1,7,2024-06-01,102.55
105661,7,2024-04-25,Low,2024-04-29,0,0,2024-04-29,19.38
105662,3,2024-10-04,High,2024-10-07,1,3,2024-10-10,62.65
105663,11,2024-02-06,Medium,2024-02-07,0,0,2024-02-07,35.13
105664,8,2024-02-18,Medium,2024-02-20,1,2,2024-02-22,64.96
105665,5,2024-05-04,Medium,2024-05-08,1,4,2024-05-12,48.16
105666,2,2024-10-27,Medium,2024-10-31,0,0,2024-10-31,56.7
105667,10,2024-08-22,Low,2024-08-24,0,0,2024-08-24,9.38
105668,1,2024-01-18,Medium,2024-01-22,0,0,2024-01-22,63.34
105669,6,2024-09-16,Low,2024-09-18,0,0,2024-09-18,33.84
105670,4,2024-06-16,Medium,2024-06-18,0,0,2024-06-18,75.09
105671,2,2024-06-26,Medium,2024-06-30,0,0,2024-06-30,22.15
105672,1,2024-07-05,Medium,2024-07-07,0,0,2024-07-07,79.45
105673,7,2024-09-14,Medium,2024-09-17,0,0,2024-09-17,54.86
105674,4,2024-03-09,Medium,2024-03-10,0,0,2024-03-10,7.67
105675,1,2024-06-27,High,2024-07-01,0,0,2024-07-01,75.08
105676,10,2024-08-16,High,2024-08-19,0,0,2024-08-19,59.94
105677,1,2024-08-15,Medium,2024-08-16,0,0,2024-08-16,7.95
105678,7,2024-04-30,Medium,2024-05-03,0,0,2024-05-03,21.79
105679,5,2024-11-22,High,2024-11-26,0,0,2024-11-26,15.6
105680,1,2024-04-14,High,2024-04-18,0,0,2024-04-18,10.6
105681,11,2024-08-10,Medium,2024-08-13,0,0,2024-08-13,44.03
105682,9,2024-11-28,High,2024-12-02,0,0,2024-12-02,5.99
105683,3,2024-04-06,Low,2024-04-10,1,8,2024-04-18,96.79
105684,10,2024-08-08,Low,2024-08-12,0,0,2024-08-12,27.14
105685,1,2024-03-15,Low,2024-03-18,0,0,2024-03-18,38.27
105686,2,2024-11-27,High,2024-12-01,0,0,2024-12-01,65.69
105687,10,2024-06-05,Low,2024-06-07,0,0,2024-06-07,70.76
105688,6,2024-07-01,Medium,2024-07-04,1,3,2024-07-07,18.18
105689,3,2024-08-06,Medium,2024-08-08,0,0,2024-08-08,16.14
105690,10,2024-06-03,Low,2024-06-05,0,0,2024-06-05,41.22
105691,8,2024-08-26,Critical,2024-08-30,0,0,2024-08-30,35.86
105692,1,2024-09-25,Low,2024-09-28,1,1,2024-09-29,30.46
105693,1,2024-07-14,Medium,2024-07-15,1,9,2024-07-24,118.57
105694,8,2024-09-29,Medium,2024-09-30,1,2,2024-10-02,19.64
105695,11,2024-06-16,High,2024-06-18,1,4,2024-06-22,63.89
105696,1,2024-07-01,Critical,2024-07-03,0,0,2024-07-03,26.6
105697,11,2024-12-12,Medium,2024-12-16,0,0,2024-12-16,35.97
105698,4,2024-12-09,High,2024-12-10,0,0,2024-12-10,41.01
105699,11,2024-08-21,Medium,2024-08-25,0,0,2024-08-25,14.93
105700,6,2024-01-03,High,2024-01-07,0,0,2024-01-07,13.92
105701,1,2024-01-05,Low,2024-01-06,0,0,2024-01-06,35.02
105702,4,2024-11-04,Low,2024-11-05,0,0,2024-11-05,76.71
105703,5,2024-08-31,Low,2024-09-04,1,1,2024-09-05,20.36
105704,1,2024-05-12,Medium,2024-05-13,0,0,2024-05-13,65.7
105705,2,2024-12-19,Medium,2024-12-21,0,0,2024-12-21,41.77
105706,2,2024-11-22,Critical,2024-11-26,0,0,2024-11-26,51.85
105707,6,2024-01-09,Medium,2024-01-10,0,0,2024-01-10,77.37
105708,2,2024-10-10,Low,2024-10-11,0,0,2024-10-11,58.17
105709,6,2024-02-27,Medium,2024-03-02,0,0,2024-03-02,69.39
105710,9,2024-03-06,Medium,2024-03-08,0,0,2024-03-08,6.22
105711,2,2024-06-04,Low,2024-06-05,0,0,2024-06-05,69.9
105712,7,2024-09-03,High,2024-09-05,0,0,2024-09-05,30.01
105713,11,2024-02-14,High,2024-02-15,0,0,2024-02-15,70.54
105714,1,2024-04-11,Medium,2024-04-15,0,0,2024-04-15,49.05
105715,9,2024-09-16,Medium,2024-09-18,0,0,2024-09-18,32.75
105716,4,2024-05-04,Medium,2024-05-05,0,0,2024-05-05,78.46
105717,5,2024-05-07,Low,2024-05-11,0,0,2024-05-11,65.06
105718,4,2024-08-03,Medium,2024-08-07,0,0,2024-08-07,54.42
105719,10,2024-11-17,Low,2024-11-18,1,8,2024-11-26,76.27
105720,9,2024-09-10,Medium,2024-09-13,0,0,2024-09-13,13.41
105721,1,2024-03-02,High,2024-03-06,1,4,2024-03-10,46.01
105722,10,2024-07-08,Low,2024-07-09,0,0,2024-07-09,40.07
105723,6,2024-08-24,Medium,2024-08-28,0,0,2024-08-28,79.62
105724,12,2024-02-28,Medium,2024-03-01,0,0,2024-03-01,23.35
105725,5,2024-02-02,Medium,2024-02-05,0,0,2024-02-05,19.52
105726,8,2024-06-29,Medium,2024-07-03,0,0,2024-07-03,5.41
105727,2,2024-01-24,Medium,2024-01-27,1,3,2024-01-30,32.48
105728,12,2024-04-06,Medium,2024-04-08,0,0,2024-04-08,76.71
105729,4,2024-02-15,Medium,2024-02-19,1,3,2024-02-22,63.17
105730,5,2024-08-20,Medium,2024-08-24,1,1,2024-08-25,16.82
105731,8,2024-12-05,Medium,2024-12-08,0,0,2024-12-08,22.76
105732,1,2024-08-02,High,2024-08-04,0,0,2024-08-04,5.55
105733,7,2024-02-13,Critical,2024-02-16,0,0,2024-02-16,16.39
105734,8,2024-07-09,Low,2024-07-12,0,0,2024-07-12,64.39
105735,1,2024-10-20,Medium,2024-10-21,0,0,2024-10-21,19.03
105736,5,2024-08-17,Low,2024-08-19,1,9,2024-08-28,105.92
105737,6,2024-01-17,Medium,2024-01-21,0,0,2024-01-21,52.25
105738,10,2024-10-01,High,2024-10-02,0,0,2024-10-02,61.65
105739,5,2024-10-09,High,2024-10-10,0,0,2024-10-10,53.67
105740,9,2024-03-01,Medium,2024-03-05,1,6,2024-03-11,86.27
105741,4,2024-05-25,Medium,2024-05-26,0,0,2024-05-26,75.69
105742,2,2024-12-08,Low,2024-12-11,0,0,2024-12-11,36.97
105743,9,2024-02-21,Low,2024-02-23,0,0,2024-02-23,32.24
105744,2,2024-01-09,Low,2024-01-10,1,8,2024-01-18,77.26
105745,2,2024-03-23,High,2024-03-26,0,0,2024-03-26,41.04
105746,12,2024-10-21,Medium,2024-10-24,0,0,2024-10-24,45.97
105747,6,2024-02-16,Low,2024-02-20,0,0,2024-02-20,15.15
105748,9,2024-10-19,High,2024-10-23,1,9,2024-11-01,93.5
105749,5,2024-12-16,Medium,2024-12-20,0,0,2024-12-20,25.31
105750,10,2024-12-17,Medium,2024-12-18,0,0,2024-12-18,79.89
105751,2,2024-12-02,Medium,2024-12-06,0,0,2024-12-06,57.08
105752,12,2024-08-22,Medium,2024-08-26,1,2,2024-08-28,43.36
105753,6,2024-10-08,High,2024-10-10,0,0,2024-10-10,24.82
105754,1,2024-12-27,Medium,2024-12-29,0,0,2024-12-29,23.17
105755,10,2024-11-30,Medium,2024-12-01,0,0,2024-12-01,31.87
105756,10,2024-03-01,Medium,2024-03-05,0,0,2024-03-05,33.45
105757,3,2024-12-24,Medium,2024-12-27,0,0,2024-12-27,35.05
105758,3,2024-04-14,Low,2024-04-17,0,0,2024-04-17,56.44
105759,10,2024-03-08,Medium,2024-03-11,1,2,2024-03-13,17.5
105760,6,2024-05-16,Medium,2024-05-18,1,9,2024-05-27,87.02
105761,4,2024-06-30,Medium,2024-07-04,0,0,2024-07-04,7.95
105762,11,2024-08-12,Medium,2024-08-13,0,0,2024-08-13,76.37
105763,11,2024-01-27,Medium,2024-01-29,0,0,2024-01-29,19.65
105764,8,2024-07-11,Low,2024-07-15,0,0,2024-07-15,47.92
105765,7,2024-07-03,Medium,2024-07-05,0,0,2024-07-05,9.86
105766,9,2024-09-16,Medium,2024-09-17,0,0,2024-09-17,69.32
105767,5,2024-02-21,Critical,2024-02-23,0,0,2024-02-23,5.41
105768,11,2024-03-05,Low,2024-03-06,0,0,2024-03-06,48.21
105769,5,2024-04-09,High,2024-04-11,0,0,2024-04-11,57.26
105770,5,2024-09-27,Critical,2024-09-28,0,0,2024-09-28,11.37
105771,9,2024-10-24,Medium,2024-10-26,0,0,2024-10-26,36.73
105772,2,2024-02-25,High,2024-02-26,1,4,2024-03-01,101.82
105773,7,2024-03-26,Medium,2024-03-29,0,0,2024-03-29,74.18
105774,10,2024-03-17,High,2024-03-18,0,0,2024-03-18,14.44
105775,3,2024-11-27,High,2024-11-29,0,0,2024-11-29,64.46
105776,8,2024-03-22,Medium,2024-03-26,0,0,2024-03-26,62.18
105777,9,2024-01-02,High,2024-01-03,0,0,2024-01-03,68.11
105778,11,2024-03-03,Medium,2024-03-06,0,0,2024-03-06,36.67
105779,11,2024-06-23,High,2024-06-25,0,0,2024-06-25,50.05
105780,10,2024-03-11,Medium,2024-03-15,0,0,2024-03-15,37.17
105781,9,2024-12-04,Medium,2024-12-08,0,0,2024-12-08,13.43
105782,5,2024-10-16,Low,2024-10-19,1,5,2024-10-24,99.53
105783,10,2024-05-08,Low,2024-05-09,1,5,2024-05-14,104.41
105784,11,2024-11-10,Medium,2024-11-11,0,0,2024-11-11,42.68
105785,11,2024-04-19,Medium,2024-04-20,0,0,2024-04-20,33.81
105786,12,2024-03-22,Medium,2024-03-23,0,0,2024-03-23,40.06
105787,9,2024-06-23,Low,2024-06-24,1,8,2024-07-02,107.35
105788,3,2024-05-12,Medium,2024-05-13,1,7,2024-05-20,54.54
105789,8,2024-07-24,Medium,2024-07-27,0,0,2024-07-27,70.97
105790,7,2024-06-29,Medium,2024-07-01,0,0,2024-07-01,31.3
105791,4,2024-09-02,Medium,2024-09-06,1,4,2024-09-10,41.28
105792,12,2024-05-06,Low,2024-05-08,0,0,2024-05-08,34.8
105793,9,2024-08-03,Low,2024-08-06,0,0,2024-08-06,51.16
105794,7,2024-01-11,High,2024-01-14,0,0,2024-01-14,62.02
105795,8,2024-03-31,Low,2024-04-01,1,2,2024-04-03,69.18
105796,11,2024-10-04,Low,2024-10-06,0,0,2024-10-06,29.46
105797,8,2024-10-27,Medium,2024-10-28,1,9,2024-11-06,46.42
105798,3,2024-11-26,Medium,2024-11-27,1,9,2024-12-06,104.76
105799,7,2024-04-30,High,2024-05-01,0,0,2024-05-01,77.32
105800,8,2024-07-08,Medium,2024-07-12,1,3,2024-07-15,16.15
105801,3,2024-10-03,High,2024-10-04,0,0,2024-10-04,23.23
105802,9,2024-02-23,Medium,2024-02-26,1,6,2024-03-03,70.66
105803,10,2024-09-01,Medium,2024-09-02,0,0,2024-09-02,69.4
105804,4,2024-08-21,High,2024-08-22,0,0,2024-08-22,30.88
105805,10,2024-09-14,Medium,2024-09-17,1,3,2024-09-20,82.5
105806,7,2024-05-27,Low,2024-05-30,0,0,2024-05-30,73.81
105807,8,2024-09-10,Low,2024-09-11,1,8,2024-09-19,84.92
105808,8,2024-01-11,High,2024-01-12,1,2,2024-01-14,56.8
105809,5,2024-04-07,Medium,2024-04-10,0,0,2024-04-10,59.19
105810,7,2024-03-06,High,2024-03-08,0,0,2024-03-08,63.53
105811,8,2024-06-21,Critical,2024-06-25,0,0,2024-06-25,34.65
105812,11,2024-11-03,Medium,2024-11-06,0,0,2024-11-06,75.04
105813,2,2024-04-30,High,2024-05-02,1,8,2024-05-10,42.31
105814,10,2024-01-25,Low,2024-01-26,1,7,2024-02-02,90.5
105815,4,2024-05-20,Low,2024-05-23,0,0,2024-05-23,55.57
105816,6,2024-10-14,Low,2024-10-16,0,0,2024-10-16,14.48
105817,9,2024-02-25,Low,2024-02-28,0,0,2024-02-28,56.42
105818,2,2024-10-29,Medium,2024-11-01,0,0,2024-11-01,8.78
105819,7,2024-07-05,Low,2024-07-07,0,0,2024-07-07,23.05
105820,2,2024-06-09,High,2024-06-10,0,0,2024-06-10,36.88
105821,10,2024-04-21,Low,2024-04-23,0,0,2024-04-23,27.73
105822,2,2024-03-26,High,2024-03-29,0,0,2024-03-29,17.58
105823,1,2024-05-18,Low,2024-05-21,0,0,2024-05-21,44.46
105824,9,2024-08-05,Medium,2024-08-07,0,0,2024-08-07,5.72
105825,6,2024-05-02,Low,2024-05-05,0,0,2024-05-05,15.88
105826,2,2024-05-28,High,2024-05-30,0,0,2024-05-30,7.48
105827,10,2024-08-27,Low,2024-08-28,0,0,2024-08-28,32.62
105828,4,2024-06-15,High,2024-06-18,0,0,2024-06-18,11.39
105829,4,2024-01-15,Medium,2024-01-18,0,0,2024-01-18,60.77
105830,12,2024-11-03,Low,2024-11-06,0,0,2024-11-06,61.25
105831,7,2024-01-31,Low,2024-02-04,0,0,2024-02-04,19.27
105832,7,2024-05-02,Medium,2024-05-03,0,0,2024-05-03,73.99
105833,4,2024-06-18,High,2024-06-22,0,0,2024-06-22,64.75
105834,5,2024-11-13,Low,2024-11-15,0,0,2024-11-15,57.88
105835,11,2024-07-05,High,2024-07-06,1,2,2024-07-08,71.96
105836,12,2024-02-19,Medium,2024-02-20,0,0,2024-02-20,68.06
105837,12,2024-10-09,Low,2024-10-11,0,0,2024-10-11,26.35
105838,9,2024-01-07,Critical,2024-01-09,0,0,2024-01-09,24.91
105839,6,2024-11-29,Low,2024-11-30,0,0,2024-11-30,34.99
105840,2,2024-08-09,Low,2024-08-13,1,8,2024-08-21,68.27
105841,2,2024-07-09,Low,2024-07-12,0,0,2024-07-12,19.71
105842,3,2024-01-01,High,2024-01-05,0,0,2024-01-05,52.8
105843,11,2024-11-16,High,2024-11-18,1,5,2024-11-23,35.6
105844,7,2024-08-22,Medium,2024-08-25,0,0,2024-08-25,62.41
105845,2,2024-11-12,Medium,2024-11-14,0,0,2024-11-14,12.94
105846,1,2024-05-25,Low,2024-05-28,0,0,2024-05-28,27.66
105847,4,2024-02-14,High,2024-02-15,0,0,2024-02-15,33.47
105848,10,2024-08-03,Low,2024-08-04,0,0,2024-08-04,31.09
105849,7,2024-03-22,Low,2024-03-26,1,7,2024-04-02,100.88
105850,5,2024-01-20,Low,2024-01-22,1,7,2024-01-29,96.68
105851,7,2024-07-04,Low,2024-07-06,0,0,2024-07-06,58.84
105852,7,2024-02-19,Critical,2024-02-22,0,0,2024-02-22,79.03
105853,12,2024-06-14,Low,2024-06-15,1,2,2024-06-17,28.7
105854,7,2024-05-20,Medium,2024-05-22,1,2,2024-05-24,76.56
105855,11,2024-05-04,Low,2024-05-07,0,0,2024-05-07,72.83
105856,1,2024-06-16,Medium,2024-06-17,1,8,2024-06-25,98.65
105857,11,2024-06-26,Medium,2024-06-28,0,0,2024-06-28,47.07
105858,8,2024-02-02,Low,2024-02-04,0,0,2024-02-04,73.59
105859,6,2024-09-11,Medium,2024-09-12,0,0,2024-09-12,36.33
105860,6,2024-03-04,High,2024-03-07,0,0,2024-03-07,62.58
